subject	block	pos	word	onset	vheight	vround	vfront	vlength	frequency	retro
AH	62	4	su	sV	high	round	front	0
AH	62	5	su	sV	high	round	front	0
AH	62	6	su	sV	high	round	front	1
AH	62	7	su	sV	high	round	front	1
AH	63	1	ska	sk	low	unround	back	0
AH	63	3	ska	sk	low	unround	back	1
AH	63	4	ska	sk	low	unround	back	1
AH	63	6	ska	sk	low	unround	back	1
AH	63	7	ska	sk	low	unround	back	1
AH	65	1	so	sV	high	round	back	0
AH	65	2	so	sV	high	round	back	1
AH	65	3	so	sV	high	round	back	1
AH	65	4	so	sV	high	round	back	0
AH	65	5	so	sV	high	round	back	0
AH	65	6	so	sV	high	round	back	1
AH	65	7	so	sV	high	round	back	1
AH	66	1	stu	st	high	round	front	0
AH	66	2	stu	st	high	round	front	1
AH	66	3	stu	st	high	round	front	1
AH	66	4	stu	st	high	round	front	0
AH	66	5	stu	st	high	round	front	0
AH	66	6	stu	st	high	round	front	1
AH	66	7	stu	st	high	round	front	1
AH	67	1	so	sV	high	round	back	0
AH	67	2	so	sV	high	round	back	1
AH	67	3	so	sV	high	round	back	1
AH	67	4	so	sV	high	round	back	0
AH	67	5	so	sV	high	round	back	0
AH	67	6	so	sV	high	round	back	1
AH	67	7	so	sV	high	round	back	1
AH	68	1	stu	st	high	round	front	0
AH	68	2	stu	st	high	round	front	1
AH	68	3	stu	st	high	round	front	1
AH	68	4	stu	st	high	round	front	0
AH	68	5	stu	st	high	round	front	0
AH	68	6	stu	st	high	round	front	1
AH	68	7	stu	st	high	round	front	1
AH	69	1	so	sV	high	round	back	0
AH	69	2	so	sV	high	round	back	0
AH	69	3	so	sV	high	round	back	0
AH	69	4	so	sV	high	round	back	0
AH	69	5	so	sV	high	round	back	0
AH	69	6	so	sV	high	round	back	1
AH	69	7	so	sV	high	round	back	1
AH	70	1	stu	st	high	round	front	0
AH	70	2	stu	st	high	round	front	1
AH	70	3	stu	st	high	round	front	1
AH	70	6	stu	st	high	round	front	1
AH	70	7	stu	st	high	round	front	1
AH	71	1	so	sV	high	round	back	0
AH	71	2	so	sV	high	round	back	0
AH	71	3	so	sV	high	round	back	1
AH	71	4	so	sV	high	round	back	0
AH	71	5	so	sV	high	round	back	0
AH	71	6	so	sV	high	round	back	1
AH	71	7	so	sV	high	round	back	1
AH	72	1	stu	st	high	round	front	0
AH	72	2	stu	st	high	round	front	1
AH	72	3	stu	st	high	round	front	1
AH	72	4	stu	st	high	round	front	0
AH	72	5	stu	st	high	round	front	0
AH	72	6	stu	st	high	round	front	1
AH	72	7	stu	st	high	round	front	1
CH	4	1	sku	sk	high	round	front	0
CH	4	2	sku	sk	high	round	front	0
CH	4	3	sku	sk	high	round	front	0
CH	4	4	sku	sk	high	round	front	0
CH	4	5	sku	sk	high	round	front	0
CH	4	6	sku	sk	high	round	front	0
CH	4	7	sku	sk	high	round	front	0
CH	8	1	sku	sk	high	round	front	0
CH	8	2	sku	sk	high	round	front	0
CH	8	3	sku	sk	high	round	front	0
CH	8	4	sku	sk	high	round	front	0
CH	8	5	sku	sk	high	round	front	0
CH	8	6	sku	sk	high	round	front	0
CH	8	7	sku	sk	high	round	front	0
CH	12	1	sku	sk	high	round	front	0
CH	12	2	sku	sk	high	round	front	0
CH	12	3	sku	sk	high	round	front	0
CH	12	4	sku	sk	high	round	front	0
CH	12	5	sku	sk	high	round	front	0
CH	12	6	sku	sk	high	round	front	0
CH	12	7	sku	sk	high	round	front	0
CH	16	1	sku	sk	high	round	front	0
CH	16	2	sku	sk	high	round	front	0
CH	16	3	sku	sk	high	round	front	1
CH	16	4	sku	sk	high	round	front	0
CH	16	5	sku	sk	high	round	front	0
CH	16	6	sku	sk	high	round	front	0
CH	16	7	sku	sk	high	round	front	0
CH	17	1	sa	sV	low	unround	back	0
CH	17	2	sa	sV	low	unround	back	0
CH	17	3	sa	sV	low	unround	back	0
CH	17	4	sa	sV	low	unround	back	0
CH	17	5	sa	sV	low	unround	back	0
CH	17	6	sa	sV	low	unround	back	0
CH	17	7	sa	sV	low	unround	back	0
CH	18	1	sto	st	high	round	back	0
CH	18	2	sto	st	high	round	back	0
CH	18	3	sto	st	high	round	back	0
CH	18	4	sto	st	high	round	back	0
CH	18	5	sto	st	high	round	back	0
CH	18	6	sto	st	high	round	back	0
CH	18	7	sto	st	high	round	back	0
CH	19	1	su	sV	high	round	front	0
CH	19	2	su	sV	high	round	front	0
CH	19	3	su	sV	high	round	front	0
CH	19	4	su	sV	high	round	front	0
CH	19	5	su	sV	high	round	front	0
CH	19	6	su	sV	high	round	front	0
CH	20	2	di	d	high	unround	front	1
CH	20	3	di	d	high	unround	front	1
CH	20	4	di	d	high	unround	front	1
CH	20	5	di	d	high	unround	front	0
CH	20	6	di	d	high	unround	front	1
CH	20	7	di	d	high	unround	front	1
CH	21	1	sa	sV	low	unround	back	0
CH	21	2	sa	sV	low	unround	back	0
CH	21	3	sa	sV	low	unround	back	0
CH	21	4	sa	sV	low	unround	back	0
CH	21	5	sa	sV	low	unround	back	0
CH	21	6	sa	sV	low	unround	back	0
CH	21	7	sa	sV	low	unround	back	0
CH	22	1	sto	st	high	round	back	0
CH	22	2	sto	st	high	round	back	0
CH	22	3	sto	st	high	round	back	0
CH	22	4	sto	st	high	round	back	0
CH	22	5	sto	st	high	round	back	0
CH	22	6	sto	st	high	round	back	0
CH	22	7	sto	st	high	round	back	0
CH	23	1	su	sV	high	round	front	0
CH	23	2	su	sV	high	round	front	0
CH	23	3	su	sV	high	round	front	0
CH	23	4	su	sV	high	round	front	0
CH	23	5	su	sV	high	round	front	0
CH	23	6	su	sV	high	round	front	0
CH	23	7	su	sV	high	round	front	0
CH	24	2	di	d	high	unround	front	1
CH	24	3	di	d	high	unround	front	1
CH	24	4	di	d	high	unround	front	1
CH	24	5	di	d	high	unround	front	0
CH	24	6	di	d	high	unround	front	1
CH	24	7	di	d	high	unround	front	1
CH	25	1	sa	sV	low	unround	back	0
CH	25	2	sa	sV	low	unround	back	0
CH	25	3	sa	sV	low	unround	back	0
CH	25	4	sa	sV	low	unround	back	0
CH	25	5	sa	sV	low	unround	back	0
CH	25	6	sa	sV	low	unround	back	0
CH	25	7	sa	sV	low	unround	back	0
CH	26	1	sto	st	high	round	back	0
CH	26	2	sto	st	high	round	back	0
CH	26	3	sto	st	high	round	back	0
CH	26	4	sto	st	high	round	back	0
CH	26	5	sto	st	high	round	back	0
CH	26	6	sto	st	high	round	back	0
CH	26	7	sto	st	high	round	back	0
CH	27	1	su	sV	high	round	front	0
CH	27	2	su	sV	high	round	front	0
CH	27	3	su	sV	high	round	front	0
CH	27	4	su	sV	high	round	front	0
CH	27	5	su	sV	high	round	front	0
CH	27	6	su	sV	high	round	front	0
CH	27	7	su	sV	high	round	front	0
CH	28	2	di	d	high	unround	front	1
CH	28	3	di	d	high	unround	front	1
CH	28	4	di	d	high	unround	front	1
CH	28	5	di	d	high	unround	front	1
CH	28	6	di	d	high	unround	front	1
CH	28	7	di	d	high	unround	front	1
CH	29	1	sa	sV	low	unround	back	0
CH	29	2	sa	sV	low	unround	back	0
CH	29	3	sa	sV	low	unround	back	0
CH	29	4	sa	sV	low	unround	back	0
CH	29	5	sa	sV	low	unround	back	0
CH	29	6	sa	sV	low	unround	back	0
CH	29	7	sa	sV	low	unround	back	0
CH	30	1	sto	st	high	round	back	0
CH	30	2	sto	st	high	round	back	0
CH	30	3	sto	st	high	round	back	0
CH	30	4	sto	st	high	round	back	0
CH	30	5	sto	st	high	round	back	0
CH	30	6	sto	st	high	round	back	1
CH	30	7	sto	st	high	round	back	0
CH	31	1	su	sV	high	round	front	0
CH	31	2	su	sV	high	round	front	0
CH	31	3	su	sV	high	round	front	0
CH	31	4	su	sV	high	round	front	0
CH	31	5	su	sV	high	round	front	0
CH	31	6	su	sV	high	round	front	0
CH	31	7	su	sV	high	round	front	0
CH	32	1	di	d	high	unround	front	0
CH	32	2	di	d	high	unround	front	1
CH	32	3	di	d	high	unround	front	1
CH	32	4	di	d	high	unround	front	1
CH	32	5	di	d	high	unround	front	0
CH	32	6	di	d	high	unround	front	1
CH	32	7	di	d	high	unround	front	1
CH	33	1	sa	sV	low	unround	back	0
CH	33	2	sa	sV	low	unround	back	0
CH	33	3	sa	sV	low	unround	back	0
CH	33	4	sa	sV	low	unround	back	0
CH	33	5	sa	sV	low	unround	back	0
CH	33	6	sa	sV	low	unround	back	0
CH	33	7	sa	sV	low	unround	back	0
CH	34	1	skå	sk	mid	round	back	0
CH	34	2	skå	sk	mid	round	back	0
CH	34	3	skå	sk	mid	round	back	0
CH	34	4	skå	sk	mid	round	back	0
CH	34	5	skå	sk	mid	round	back	0
CH	34	6	skå	sk	mid	round	back	0
CH	34	7	skå	sk	mid	round	back	0
CH	36	1	so	sV	high	round	back	0
CH	36	2	so	sV	high	round	back	0
CH	36	3	so	sV	high	round	back	0
CH	36	4	so	sV	high	round	back	0
CH	36	5	so	sV	high	round	back	0
CH	36	6	so	sV	high	round	back	0
CH	36	7	so	sV	high	round	back	0
CH	37	1	sa	sV	low	unround	back	0
CH	37	2	sa	sV	low	unround	back	0
CH	37	3	sa	sV	low	unround	back	0
CH	37	4	sa	sV	low	unround	back	0
CH	37	5	sa	sV	low	unround	back	0
CH	37	6	sa	sV	low	unround	back	0
CH	37	7	sa	sV	low	unround	back	0
CH	38	1	skå	sk	mid	round	back	0
CH	38	2	skå	sk	mid	round	back	0
CH	38	3	skå	sk	mid	round	back	0
CH	38	4	skå	sk	mid	round	back	0
CH	38	5	skå	sk	mid	round	back	0
CH	38	6	skå	sk	mid	round	back	0
CH	38	7	skå	sk	mid	round	back	0
CH	40	1	so	sV	high	round	back	0
CH	40	2	so	sV	high	round	back	0
CH	40	3	so	sV	high	round	back	0
CH	40	4	so	sV	high	round	back	0
CH	40	5	so	sV	high	round	back	0
CH	40	6	so	sV	high	round	back	0
CH	40	7	so	sV	high	round	back	0
CH	41	1	sa	sV	low	unround	back	0
CH	41	2	sa	sV	low	unround	back	0
CH	41	3	sa	sV	low	unround	back	0
CH	41	4	sa	sV	low	unround	back	0
CH	41	5	sa	sV	low	unround	back	0
CH	41	6	sa	sV	low	unround	back	0
CH	41	7	sa	sV	low	unround	back	0
CH	42	1	skå	sk	mid	round	back	0
CH	42	2	skå	sk	mid	round	back	0
CH	42	3	skå	sk	mid	round	back	0
CH	42	4	skå	sk	mid	round	back	0
CH	42	5	skå	sk	mid	round	back	0
CH	42	6	skå	sk	mid	round	back	0
CH	42	7	skå	sk	mid	round	back	0
CH	44	1	so	sV	high	round	back	0
CH	44	2	so	sV	high	round	back	0
CH	44	3	so	sV	high	round	back	0
CH	44	4	so	sV	high	round	back	0
CH	44	5	so	sV	high	round	back	0
CH	44	6	so	sV	high	round	back	0
CH	44	7	so	sV	high	round	back	0
CH	45	1	sa	sV	low	unround	back	0
CH	45	2	sa	sV	low	unround	back	0
CH	45	3	sa	sV	low	unround	back	0
CH	45	4	sa	sV	low	unround	back	0
CH	45	5	sa	sV	low	unround	back	0
CH	45	6	sa	sV	low	unround	back	0
CH	45	7	sa	sV	low	unround	back	0
CH	46	1	skå	sk	mid	round	back	0
CH	46	2	skå	sk	mid	round	back	0
CH	46	3	skå	sk	mid	round	back	0
CH	46	4	skå	sk	mid	round	back	0
CH	46	5	skå	sk	mid	round	back	0
CH	46	6	skå	sk	mid	round	back	0
CH	46	7	skå	sk	mid	round	back	0
CH	48	1	so	sV	high	round	back	0
CH	48	2	so	sV	high	round	back	0
CH	48	3	so	sV	high	round	back	0
CH	48	4	so	sV	high	round	back	0
CH	48	5	so	sV	high	round	back	0
CH	48	6	so	sV	high	round	back	0
CH	48	7	so	sV	high	round	back	0
CH	49	1	sta	st	low	unround	back	0
CH	49	2	sta	st	low	unround	back	0
CH	49	3	sta	st	low	unround	back	0
CH	49	4	sta	st	low	unround	back	0
CH	49	5	sta	st	low	unround	back	0
CH	49	6	sta	st	low	unround	back	0
CH	49	7	sta	st	low	unround	back	0
CH	50	1	su	sV	high	round	front	0
CH	50	2	su	sV	high	round	front	0
CH	50	3	su	sV	high	round	front	0
CH	50	4	su	sV	high	round	front	0
CH	50	5	su	sV	high	round	front	0
CH	50	6	su	sV	high	round	front	0
CH	50	7	su	sV	high	round	front	0
CH	51	1	ska	sk	low	unround	back	0
CH	51	2	ska	sk	low	unround	back	0
CH	51	3	ska	sk	low	unround	back	0
CH	51	4	ska	sk	low	unround	back	0
CH	51	5	ska	sk	low	unround	back	0
CH	51	6	ska	sk	low	unround	back	0
CH	51	7	ska	sk	low	unround	back	0
CH	53	1	sta	st	low	unround	back	0
CH	53	2	sta	st	low	unround	back	0
CH	53	3	sta	st	low	unround	back	0
CH	53	4	sta	st	low	unround	back	0
CH	53	5	sta	st	low	unround	back	0
CH	53	6	sta	st	low	unround	back	0
CH	53	7	sta	st	low	unround	back	0
CH	54	1	su	sV	high	round	front	0
CH	54	2	su	sV	high	round	front	0
CH	54	3	su	sV	high	round	front	0
CH	54	4	su	sV	high	round	front	0
CH	54	5	su	sV	high	round	front	0
CH	54	6	su	sV	high	round	front	0
CH	54	7	su	sV	high	round	front	0
CH	55	1	ska	sk	low	unround	back	0
CH	55	2	ska	sk	low	unround	back	0
CH	55	3	ska	sk	low	unround	back	0
CH	55	4	ska	sk	low	unround	back	0
CH	55	5	ska	sk	low	unround	back	0
CH	55	6	ska	sk	low	unround	back	0
CH	55	7	ska	sk	low	unround	back	0
CH	57	1	sta	st	low	unround	back	0
CH	57	2	sta	st	low	unround	back	0
CH	57	3	sta	st	low	unround	back	0
CH	57	4	sta	st	low	unround	back	0
CH	57	5	sta	st	low	unround	back	0
CH	57	6	sta	st	low	unround	back	0
CH	57	7	sta	st	low	unround	back	0
CH	58	1	su	sV	high	round	front	0
CH	58	2	su	sV	high	round	front	0
CH	58	3	su	sV	high	round	front	0
CH	58	4	su	sV	high	round	front	0
CH	58	5	su	sV	high	round	front	0
CH	58	6	su	sV	high	round	front	0
CH	58	7	su	sV	high	round	front	0
CH	59	1	ska	sk	low	unround	back	0
CH	59	2	ska	sk	low	unround	back	0
CH	59	3	ska	sk	low	unround	back	0
CH	59	4	ska	sk	low	unround	back	0
CH	59	5	ska	sk	low	unround	back	0
CH	59	6	ska	sk	low	unround	back	0
CH	59	7	ska	sk	low	unround	back	0
CH	61	1	sta	st	low	unround	back	0
CH	61	2	sta	st	low	unround	back	0
CH	61	3	sta	st	low	unround	back	0
CH	61	4	sta	st	low	unround	back	0
CH	61	5	sta	st	low	unround	back	0
CH	61	6	sta	st	low	unround	back	0
CH	61	7	sta	st	low	unround	back	0
CH	62	1	su	sV	high	round	front	0
CH	62	2	su	sV	high	round	front	0
CH	62	3	su	sV	high	round	front	0
CH	62	4	su	sV	high	round	front	0
CH	62	5	su	sV	high	round	front	0
CH	62	6	su	sV	high	round	front	0
CH	62	7	su	sV	high	round	front	0
CH	63	1	ska	sk	low	unround	back	0
CH	63	2	ska	sk	low	unround	back	0
CH	63	3	ska	sk	low	unround	back	0
CH	63	4	ska	sk	low	unround	back	0
CH	63	5	ska	sk	low	unround	back	0
CH	63	6	ska	sk	low	unround	back	0
CH	63	7	ska	sk	low	unround	back	0
CH	65	1	so	sV	high	round	back	0
CH	65	2	so	sV	high	round	back	0
CH	65	3	so	sV	high	round	back	0
CH	65	4	so	sV	high	round	back	0
CH	65	5	so	sV	high	round	back	0
CH	65	6	so	sV	high	round	back	0
CH	65	7	so	sV	high	round	back	0
CH	66	1	stu	st	high	round	front	0
CH	66	2	stu	st	high	round	front	0
CH	66	3	stu	st	high	round	front	0
CH	66	4	stu	st	high	round	front	0
CH	66	5	stu	st	high	round	front	0
CH	66	6	stu	st	high	round	front	0
CH	66	7	stu	st	high	round	front	0
CH	67	1	so	sV	high	round	back	0
CH	67	2	so	sV	high	round	back	0
CH	67	3	so	sV	high	round	back	0
CH	67	4	so	sV	high	round	back	0
CH	67	5	so	sV	high	round	back	0
CH	67	6	so	sV	high	round	back	0
CH	67	7	so	sV	high	round	back	0
CH	68	1	stu	st	high	round	front	0
CH	68	2	stu	st	high	round	front	0
CH	68	3	stu	st	high	round	front	0
CH	68	4	stu	st	high	round	front	0
CH	68	5	stu	st	high	round	front	0
CH	68	6	stu	st	high	round	front	0
CH	68	7	stu	st	high	round	front	0
CH	69	1	so	sV	high	round	back	0
CH	69	2	so	sV	high	round	back	0
CH	69	3	so	sV	high	round	back	0
CH	69	4	so	sV	high	round	back	0
CH	69	5	so	sV	high	round	back	0
CH	69	6	so	sV	high	round	back	0
CH	69	7	so	sV	high	round	back	0
CH	70	1	stu	st	high	round	front	0
CH	70	2	stu	st	high	round	front	0
CH	70	3	stu	st	high	round	front	0
CH	70	4	stu	st	high	round	front	0
CH	70	5	stu	st	high	round	front	0
CH	70	6	stu	st	high	round	front	0
CH	70	7	stu	st	high	round	front	0
CH	71	1	so	sV	high	round	back	0
CH	71	2	so	sV	high	round	back	0
CH	71	3	so	sV	high	round	back	0
CH	71	4	so	sV	high	round	back	0
CH	71	5	so	sV	high	round	back	0
CH	71	6	so	sV	high	round	back	0
CH	71	7	so	sV	high	round	back	0
CH	72	1	stu	st	high	round	front	0
CH	72	2	stu	st	high	round	front	0
CH	72	3	stu	st	high	round	front	0
CH	72	4	stu	st	high	round	front	0
CH	72	5	stu	st	high	round	front	0
CH	72	6	stu	st	high	round	front	0
CH	72	7	stu	st	high	round	front	0
HY	4	1	so	sV	high	round	back	0
HY	4	2	so	sV	high	round	back	0
HY	4	3	so	sV	high	round	back	0
HY	4	4	so	sV	high	round	back	0
HY	4	5	so	sV	high	round	back	1
HY	4	6	so	sV	high	round	back	1
HY	4	7	so	sV	high	round	back	1
HY	8	1	so	sV	high	round	back	0
HY	8	2	so	sV	high	round	back	0
HY	8	3	so	sV	high	round	back	0
HY	8	4	so	sV	high	round	back	0
HY	8	5	so	sV	high	round	back	0
HY	8	6	so	sV	high	round	back	1
HY	8	7	so	sV	high	round	back	1
HY	12	1	so	sV	high	round	back	0
HY	12	2	so	sV	high	round	back	0
HY	12	3	so	sV	high	round	back	0
HY	12	4	so	sV	high	round	back	0
HY	12	5	so	sV	high	round	back	0
HY	12	6	so	sV	high	round	back	1
HY	12	7	so	sV	high	round	back	1
HY	16	1	so	sV	high	round	back	0
HY	16	2	so	sV	high	round	back	0
HY	16	3	so	sV	high	round	back	0
HY	16	4	so	sV	high	round	back	0
HY	16	5	so	sV	high	round	back	0
HY	16	6	so	sV	high	round	back	1
HY	16	7	so	sV	high	round	back	1
HY	17	1	su	sV	high	round	front	0
HY	17	2	su	sV	high	round	front	0
HY	17	3	su	sV	high	round	front	0
HY	17	4	su	sV	high	round	front	0
HY	17	5	su	sV	high	round	front	0
HY	17	6	su	sV	high	round	front	1
HY	17	7	su	sV	high	round	front	1
HY	18	1	sa	sV	low	unround	back	0
HY	18	2	sa	sV	low	unround	back	1
HY	18	3	sa	sV	low	unround	back	1
HY	18	4	sa	sV	low	unround	back	0
HY	18	5	sa	sV	low	unround	back	1
HY	18	6	sa	sV	low	unround	back	1
HY	18	7	sa	sV	low	unround	back	1
HY	19	1	sku	sk	high	round	front	0
HY	19	2	sku	sk	high	round	front	0
HY	19	3	sku	sk	high	round	front	0
HY	19	4	sku	sk	high	round	front	0
HY	19	5	sku	sk	high	round	front	0
HY	19	6	sku	sk	high	round	front	0
HY	19	7	sku	sk	high	round	front	1
HY	20	1	di	d	high	unround	front	1
HY	20	2	di	d	high	unround	front	1
HY	20	3	di	d	high	unround	front	1
HY	20	4	di	d	high	unround	front	0
HY	20	5	di	d	high	unround	front	1
HY	20	6	di	d	high	unround	front	1
HY	20	7	di	d	high	unround	front	1
HY	21	1	su	sV	high	round	front	0
HY	21	2	su	sV	high	round	front	0
HY	21	3	su	sV	high	round	front	0
HY	21	4	su	sV	high	round	front	0
HY	21	5	su	sV	high	round	front	0
HY	21	6	su	sV	high	round	front	0
HY	21	7	su	sV	high	round	front	0
HY	22	1	sa	sV	low	unround	back	0
HY	22	2	sa	sV	low	unround	back	1
HY	22	3	sa	sV	low	unround	back	1
HY	22	4	sa	sV	low	unround	back	1
HY	22	5	sa	sV	low	unround	back	1
HY	22	6	sa	sV	low	unround	back	1
HY	22	7	sa	sV	low	unround	back	1
HY	23	1	sku	sk	high	round	front	0
HY	23	2	sku	sk	high	round	front	0
HY	23	3	sku	sk	high	round	front	0
HY	23	4	sku	sk	high	round	front	0
HY	23	5	sku	sk	high	round	front	0
HY	23	6	sku	sk	high	round	front	0
HY	23	7	sku	sk	high	round	front	0
HY	24	1	di	d	high	unround	front	1
HY	24	2	di	d	high	unround	front	1
HY	24	3	di	d	high	unround	front	1
HY	24	4	di	d	high	unround	front	1
HY	24	5	di	d	high	unround	front	1
HY	24	6	di	d	high	unround	front	1
HY	24	7	di	d	high	unround	front	1
HY	25	1	su	sV	high	round	front	0
HY	25	2	su	sV	high	round	front	0
HY	25	3	su	sV	high	round	front	0
HY	25	4	su	sV	high	round	front	0
HY	25	5	su	sV	high	round	front	0
HY	25	6	su	sV	high	round	front	0
HY	25	7	su	sV	high	round	front	0
HY	26	1	sa	sV	low	unround	back	0
HY	26	2	sa	sV	low	unround	back	1
HY	26	3	sa	sV	low	unround	back	1
HY	26	4	sa	sV	low	unround	back	1
HY	26	5	sa	sV	low	unround	back	1
HY	26	6	sa	sV	low	unround	back	1
HY	26	7	sa	sV	low	unround	back	1
HY	27	1	sku	sk	high	round	front	1
HY	27	2	sku	sk	high	round	front	1
HY	27	3	sku	sk	high	round	front	1
HY	27	4	sku	sk	high	round	front	1
HY	27	5	sku	sk	high	round	front	1
HY	27	6	sku	sk	high	round	front	1
HY	27	7	sku	sk	high	round	front	1
HY	28	1	di	d	high	unround	front	1
HY	28	2	di	d	high	unround	front	1
HY	28	3	di	d	high	unround	front	1
HY	28	4	di	d	high	unround	front	1
HY	28	5	di	d	high	unround	front	1
HY	28	6	di	d	high	unround	front	1
HY	28	7	di	d	high	unround	front	1
HY	29	1	su	sV	high	round	front	0
HY	29	2	su	sV	high	round	front	1
HY	29	3	su	sV	high	round	front	1
HY	29	4	su	sV	high	round	front	1
HY	29	5	su	sV	high	round	front	1
HY	29	6	su	sV	high	round	front	1
HY	29	7	su	sV	high	round	front	1
HY	30	1	sa	sV	low	unround	back	0
HY	30	2	sa	sV	low	unround	back	1
HY	30	3	sa	sV	low	unround	back	1
HY	30	4	sa	sV	low	unround	back	1
HY	30	5	sa	sV	low	unround	back	1
HY	30	6	sa	sV	low	unround	back	1
HY	30	7	sa	sV	low	unround	back	1
HY	31	1	sku	sk	high	round	front	0
HY	31	2	sku	sk	high	round	front	0
HY	31	3	sku	sk	high	round	front	0
HY	31	4	sku	sk	high	round	front	0
HY	31	5	sku	sk	high	round	front	0
HY	31	6	sku	sk	high	round	front	1
HY	31	7	sku	sk	high	round	front	1
HY	32	1	di	d	high	unround	front	1
HY	32	2	di	d	high	unround	front	1
HY	32	3	di	d	high	unround	front	1
HY	32	4	di	d	high	unround	front	1
HY	32	5	di	d	high	unround	front	1
HY	32	6	di	d	high	unround	front	1
HY	32	7	di	d	high	unround	front	1
HY	33	1	so	sV	high	round	back	0
HY	33	2	so	sV	high	round	back	0
HY	33	3	so	sV	high	round	back	1
HY	33	4	so	sV	high	round	back	0
HY	33	5	so	sV	high	round	back	0
HY	33	6	so	sV	high	round	back	0
HY	33	7	so	sV	high	round	back	0
HY	34	1	sa	sV	low	unround	back	0
HY	34	2	sa	sV	low	unround	back	1
HY	34	3	sa	sV	low	unround	back	0
HY	34	4	sa	sV	low	unround	back	0
HY	34	5	sa	sV	low	unround	back	0
HY	34	6	sa	sV	low	unround	back	1
HY	34	7	sa	sV	low	unround	back	1
HY	36	1	sta	st	low	unround	back	0
HY	36	2	sta	st	low	unround	back	0
HY	36	3	sta	st	low	unround	back	1
HY	36	4	sta	st	low	unround	back	0
HY	36	5	sta	st	low	unround	back	1
HY	36	6	sta	st	low	unround	back	1
HY	36	7	sta	st	low	unround	back	1
HY	37	1	so	sV	high	round	back	0
HY	37	2	so	sV	high	round	back	1
HY	37	3	so	sV	high	round	back	1
HY	37	4	so	sV	high	round	back	0
HY	37	5	so	sV	high	round	back	0
HY	37	6	so	sV	high	round	back	1
HY	37	7	so	sV	high	round	back	1
HY	38	1	sa	sV	low	unround	back	0
HY	38	2	sa	sV	low	unround	back	1
HY	38	3	sa	sV	low	unround	back	1
HY	38	4	sa	sV	low	unround	back	1
HY	38	5	sa	sV	low	unround	back	0
HY	38	6	sa	sV	low	unround	back	1
HY	38	7	sa	sV	low	unround	back	1
HY	40	1	sta	st	low	unround	back	0
HY	40	2	sta	st	low	unround	back	1
HY	40	3	sta	st	low	unround	back	1
HY	40	4	sta	st	low	unround	back	0
HY	40	5	sta	st	low	unround	back	0
HY	40	6	sta	st	low	unround	back	1
HY	40	7	sta	st	low	unround	back	1
HY	41	1	so	sV	high	round	back	0
HY	41	2	so	sV	high	round	back	0
HY	41	3	so	sV	high	round	back	0
HY	41	4	so	sV	high	round	back	0
HY	41	5	so	sV	high	round	back	0
HY	41	6	so	sV	high	round	back	1
HY	41	7	so	sV	high	round	back	1
HY	42	1	sa	sV	low	unround	back	0
HY	42	2	sa	sV	low	unround	back	0
HY	42	3	sa	sV	low	unround	back	0
HY	42	4	sa	sV	low	unround	back	0
HY	42	5	sa	sV	low	unround	back	0
HY	42	6	sa	sV	low	unround	back	1
HY	42	7	sa	sV	low	unround	back	1
HY	44	1	sta	st	low	unround	back	0
HY	44	2	sta	st	low	unround	back	0
HY	44	3	sta	st	low	unround	back	1
HY	44	4	sta	st	low	unround	back	1
HY	44	5	sta	st	low	unround	back	1
HY	44	6	sta	st	low	unround	back	1
HY	44	7	sta	st	low	unround	back	1
HY	45	1	so	sV	high	round	back	0
HY	45	2	so	sV	high	round	back	0
HY	45	3	so	sV	high	round	back	1
HY	45	4	so	sV	high	round	back	0
HY	45	5	so	sV	high	round	back	0
HY	45	6	so	sV	high	round	back	1
HY	45	7	so	sV	high	round	back	1
HY	46	1	sa	sV	low	unround	back	0
HY	46	2	sa	sV	low	unround	back	0
HY	46	3	sa	sV	low	unround	back	1
HY	46	4	sa	sV	low	unround	back	1
HY	46	5	sa	sV	low	unround	back	1
HY	46	6	sa	sV	low	unround	back	1
HY	46	7	sa	sV	low	unround	back	1
HY	48	1	sta	st	low	unround	back	0
HY	48	2	sta	st	low	unround	back	1
HY	48	3	sta	st	low	unround	back	1
HY	48	4	sta	st	low	unround	back	1
HY	48	5	sta	st	low	unround	back	1
